,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,company
223,232,Volkswagen Polo Diesel,Mumbai,2012,45000,Diesel,Manual,First,22.07,1199,73.9,5.0,3.6,Volkswagen
224,233,Maruti Swift ZDi,Hyderabad,2016,64000,Diesel,Manual,First,22.9,1248,74,5.0,6.8,Maruti
225,234,Ford Figo Diesel,Kolkata,2012,41284,Diesel,Manual,First,20.0,1399,68.05,5.0,2.5,Ford
226,235,Toyota Innova Crysta,Kochi,2019,14165,Diesel,Automatic,First,11.36,2755,171.5,7.0,19.64,Toyota
227,236,Hyundai Santa Fe,Mumbai,2011,67000,Diesel,Automatic,Second,11.72,2199,194.3,7.0,7.0,Hyundai
228,237,Honda City i-VTEC,Kolkata,2011,32572,Petrol,Manual,First,17.4,1497,117.3,5.0,3.87,Honda
229,238,Hyundai i20 1.2,Kochi,2018,14960,Petrol,Manual,First,18.6,1197,81.83,5.0,6.27,Hyundai
230,239,Mercedes-Benz New C-Class,Kochi,2015,55980,Diesel,Automatic,First,19.27,2143,167.62,5.0,18.12,Mercedes-Benz
231,240,Chevrolet Beat Diesel,Mumbai,2013,74000,Diesel,Manual,First,25.44,936,57.6,5.0,2.65,Chevrolet
232,241,Hyundai i20 Sportz,Kochi,2015,56847,Diesel,Manual,First,22.54,1396,88.73,5.0,7.2,Hyundai
233,242,Toyota Innova 2.5,Coimbatore,2015,121374,Diesel,Manual,First,12.99,2494,100.6,7.0,14.3,Toyota
234,243,Maruti Ertiga VDI,Chennai,2013,52000,Diesel,Manual,First,20.77,1248,88.76,7.0,6.9,Maruti
235,244,Toyota Innova 2.5,Mumbai,2014,118000,Diesel,Manual,First,12.8,2494,102,7.0,10.75,Toyota
236,246,Honda City i,Kochi,2016,33915,Petrol,Manual,First,17.8,1497,117.3,5.0,8.09,Honda
237,247,BMW X1 sDrive20d,Ahmedabad,2014,82002,Diesel,Automatic,First,17.05,1995,184,5.0,18.5,BMW
238,248,Hyundai Grand i10,Mumbai,2017,33000,Diesel,Manual,First,24.0,1120,70,5.0,4.75,Hyundai
239,249,Maruti Ciaz 1.3,Chennai,2016,34000,Diesel,Manual,First,28.09,1248,88.5,5.0,8.45,Maruti
240,250,Skoda Rapid Leisure,Kolkata,2012,55000,Diesel,Manual,First,20.5,1598,103.6,5.0,3.5,Skoda
241,251,Hyundai Accent CRDi,Kochi,2006,160538,Diesel,Manual,First,13.1,1493,82,5.0,1.8,Hyundai
242,252,Volkswagen Polo GT,Jaipur,2014,60000,Diesel,Manual,Second,19.91,1498,103.6,5.0,3.7,Volkswagen
243,253,Honda Jazz 1.2,Coimbatore,2017,49575,Petrol,Manual,First,18.7,1199,88.7,5.0,7.17,Honda
244,254,Hyundai i10 Era,Jaipur,2010,83000,Petrol,Manual,First,19.81,1086,68.05,5.0,1.75,Hyundai
245,255,Hyundai Tucson 2.0,Kochi,2018,51346,Diesel,Automatic,First,16.38,1995,183,5.0,21.99,Hyundai
246,256,Toyota Innova Crysta,Pune,2017,43000,Diesel,Manual,First,13.68,2393,147.8,7.0,18.65,Toyota
247,257,Maruti Omni MPI,Jaipur,2011,35000,Petrol,Manual,Third,19.7,796,35,5.0,1.85,Maruti
248,258,Maruti Swift VXI,Coimbatore,2017,27872,Petrol,Manual,Second,20.4,1197,81.80,5.0,5.95,Maruti
249,259,Hyundai Grand i10,Mumbai,2014,16514,Petrol,Manual,First,18.9,1197,82,5.0,3.75,Hyundai
250,260,Maruti Swift VDI,Pune,2012,120000,Diesel,Manual,First,22.9,1248,74,5.0,3.75,Maruti
251,261,Hyundai Verna CRDi,Hyderabad,2008,143275,Diesel,Manual,First,22.0,1582,126.2,5.0,2.6,Hyundai
252,263,Hyundai i20 1.2,Mumbai,2010,52000,Petrol,Manual,First,17.0,1197,80,5.0,2.8,Hyundai
253,264,Mercedes-Benz GLE 350d,Coimbatore,2017,29819,Diesel,Automatic,First,11.57,2987,254.79,5.0,61.29,Mercedes-Benz
254,265,Mercedes-Benz New C-Class,Bangalore,2014,57000,Diesel,Manual,Second,15.8,2148,170,5.0,18.0,Mercedes-Benz
255,266,Maruti Ritz ZDi,Hyderabad,2014,88500,Diesel,Manual,First,23.2,1248,73.94,5.0,4.35,Maruti
256,267,Hyundai Creta 1.6,Bangalore,2016,28000,Diesel,Manual,First,19.67,1582,126.2,5.0,13.75,Hyundai
257,268,Maruti A-Star Vxi,Pune,2010,67000,Petrol,Manual,First,19.0,998,66.1,5.0,2.0,Maruti
258,269,Renault Duster 110PS,Delhi,2016,26000,Diesel,Manual,First,19.64,1461,108.45,5.0,10.0,Renault
259,270,Fiat Grande Punto,Delhi,2010,120000,Diesel,Manual,First,17.8,1248,76,5.0,1.65,Fiat
260,271,BMW X3 xDrive30d,Coimbatore,2017,51982,Diesel,Automatic,First,16.55,2993,258,5.0,45.77,BMW
261,272,Hyundai i10 Sportz,Bangalore,2010,36000,Petrol,Manual,Second,20.36,1197,78.9,5.0,3.25,Hyundai
262,273,Toyota Innova 2.5,Pune,2016,47000,Diesel,Manual,First,12.8,2494,102,7.0,12.8,Toyota
263,274,Maruti Zen VXI,Mumbai,2002,60000,Petrol,Manual,Third,17.3,993,60,5.0,0.55,Maruti
264,275,Maruti Swift VDI,Hyderabad,2018,31025,Diesel,Manual,First,28.4,1248,74,5.0,7.15,Maruti
265,276,Mahindra Scorpio VLX,Pune,2013,105000,Diesel,Manual,Second,12.05,2179,120,8.0,7.0,Mahindra
266,277,Tata Zest Quadrajet,Pune,2017,121900,Diesel,Manual,First,22.95,1248,74,5.0,3.75,Tata
267,278,Ford EcoSport 1.0,Mumbai,2017,22695,Petrol,Manual,First,18.88,999,123.24,5.0,8.5,Ford
268,279,Maruti Swift Dzire,Jaipur,2012,73000,Diesel,Manual,First,23.4,1248,74,5.0,4.35,Maruti
269,280,Maruti Alto 800,Kochi,2016,32227,Petrol,Manual,First,22.74,796,47.3,5.0,3.26,Maruti
270,281,Honda City 1.5,Jaipur,2011,55000,Petrol,Manual,First,17.0,1497,118,5.0,4.21,Honda
271,282,Audi Q7 3.0,Kochi,2018,11287,Diesel,Automatic,First,12.07,2967,241.4,7.0,70.36,Audi
272,283,Skoda Laura 1.9,Mumbai,2009,48000,Diesel,Automatic,Second,17.0,1896,105,5.0,2.95,Skoda
273,284,Hyundai Verna 1.6,Kochi,2012,54308,Petrol,Manual,First,17.1,1591,121.3,5.0,4.28,Hyundai
274,285,Honda City 1.5,Jaipur,2009,78442,Petrol,Automatic,First,16.8,1497,118,5.0,3.57,Honda
275,286,Hyundai i20 Magna,Kolkata,2013,46000,Diesel,Manual,First,21.9,1396,88.8,5.0,3.11,Hyundai
276,287,Hyundai i20 Sportz,Coimbatore,2014,45051,Petrol,Automatic,First,15.0,1396,98.6,5.0,5.96,Hyundai
277,288,Volkswagen Vento Diesel,Hyderabad,2011,69000,Diesel,Manual,First,20.54,1598,103.6,5.0,4.7,Volkswagen
278,289,Honda City i,Ahmedabad,2014,49000,Petrol,Manual,First,17.4,1497,117.3,5.0,6.9,Honda
279,290,Tata Zest Quadrajet,Pune,2018,45000,Diesel,Manual,First,22.95,1248,74,5.0,5.25,Tata
280,291,BMW 5 Series,Pune,2015,64000,Diesel,Automatic,First,18.48,1995,177,5.0,28.0,BMW
281,292,Maruti Wagon R,Delhi,2009,60000,Petrol,Manual,First,18.9,1061,67,5.0,1.35,Maruti
282,293,Honda Jazz VX,Delhi,2015,62178,Petrol,Manual,First,18.2,1199,88.7,5.0,4.85,Honda
283,294,Volkswagen Jetta 2007-2011,Coimbatore,2012,58006,Diesel,Manual,First,15.0,1896,105,5.0,6.7,Volkswagen
284,295,Hyundai i10 Magna,Hyderabad,2010,74000,Petrol,Manual,First,20.36,1197,78.9,5.0,3.1,Hyundai
285,296,Mercedes-Benz New C-Class,Kochi,2015,77771,Diesel,Automatic,First,19.27,2143,170,5.0,18.64,Mercedes-Benz
286,297,Hyundai i10 Magna,Pune,2012,45275,Petrol,Manual,First,20.36,1197,78.9,5.0,2.8,Hyundai
287,298,Toyota Innova Crysta,Chennai,2016,48000,Diesel,Manual,First,13.68,2393,147.8,7.0,20.25,Toyota
288,299,Audi A6 2011-2015,Kochi,2015,31652,Diesel,Automatic,First,17.68,1968,174.33,5.0,26.78,Audi
289,300,Toyota Innova 2.5,Hyderabad,2010,109000,Diesel,Manual,Second,12.99,2494,100.6,7.0,8.26,Toyota
290,301,Volkswagen Polo Petrol,Mumbai,2015,31978,Petrol,Manual,First,16.47,1198,73.9,5.0,3.89,Volkswagen
291,302,Maruti Alto K10,Hyderabad,2011,70000,Petrol,Manual,First,20.92,998,67.1,5.0,2.1,Maruti
292,303,Honda City i-VTEC,Mumbai,2017,15000,Petrol,Automatic,First,18.0,1497,117.3,5.0,12.69,Honda
293,304,Tata Indigo LX,Coimbatore,2013,59138,Diesel,Manual,First,17.0,1405,70,5.0,2.58,Tata
294,305,Audi A6 2011-2015,Kochi,2014,61726,Diesel,Automatic,First,17.68,1968,174.33,5.0,20.77,Audi
295,306,Mercedes-Benz GLA Class,Delhi,2015,48000,Diesel,Automatic,First,17.9,2143,136,5.0,20.26,Mercedes-Benz
296,309,Maruti Celerio VXI,Hyderabad,2014,77815,Petrol,Automatic,First,23.1,998,67.04,5.0,4.25,Maruti
297,310,Mercedes-Benz GLE 250d,Hyderabad,2017,29000,Diesel,Automatic,First,17.9,2143,201.15,5.0,57.0,Mercedes-Benz
298,311,Land Rover Range,Delhi,2017,44000,Diesel,Automatic,First,12.7,2179,187.7,5.0,44.0,Land
299,312,Volkswagen Vento Diesel,Hyderabad,2011,108626,Diesel,Manual,First,20.54,1598,103.6,5.0,3.65,Volkswagen
300,313,Maruti Omni 8,Hyderabad,2012,71791,Petrol,Manual,First,14.0,796,35,5.0,2.05,Maruti
301,314,Honda Brio 1.2,Kochi,2012,91931,Petrol,Manual,First,18.5,1198,86.8,5.0,3.13,Honda
302,315,Tata Sumo Delux,Hyderabad,2000,158000,Diesel,Manual,Second,14.07,2956,83.1,7.0,1.5,Tata
303,316,Tata Indica Vista,Pune,2012,91183,Diesel,Manual,First,18.0,1248,75,5.0,2.85,Tata
304,317,Maruti Wagon R,Delhi,2012,65000,Petrol,Manual,First,18.9,998,67.1,5.0,2.65,Maruti
305,318,Mahindra XUV500 W8,Hyderabad,2015,88428,Diesel,Manual,First,16.0,2179,140,7.0,10.6,Mahindra
306,319,Tata Indigo LS,Pune,2008,138000,Diesel,Manual,Second,17.1,1396,70,5.0,1.25,Tata
307,320,Maruti Ertiga Paseo,Mumbai,2018,18000,Petrol,Manual,First,16.02,1373,93.7,7.0,8.25,Maruti
308,321,Honda Accord 2.4,Mumbai,2011,60000,Petrol,Automatic,First,11.7,2354,177.6,5.0,4.45,Honda
309,322,Maruti Swift Dzire,Kolkata,2012,48000,Diesel,Manual,First,19.3,1248,73.9,5.0,3.7,Maruti
310,323,Ford Fiesta EXi,Hyderabad,2009,160000,Diesel,Manual,First,17.8,1399,68,5.0,2.8,Ford
311,324,Honda City ZX,Kolkata,2008,40000,Petrol,Manual,First,17.7,1497,78,5.0,1.8,Honda
312,325,Audi A6 2011-2015,Kochi,2014,51495,Diesel,Automatic,First,17.68,1968,174.33,5.0,21.95,Audi
313,326,BMW 6 Series,Mumbai,2011,30000,Diesel,Automatic,First,9.52,2993,313,4.0,49.0,BMW
314,327,Audi Q7 45,Coimbatore,2017,97430,Diesel,Automatic,First,14.75,2967,245,7.0,62.67,Audi
315,329,Hyundai i20 1.4,Pune,2012,83000,Diesel,Manual,First,23.0,1396,90,5.0,5.5,Hyundai
316,330,Hyundai i10 Sportz,Bangalore,2009,37000,Petrol,Automatic,Third,16.95,1197,78.9,5.0,2.95,Hyundai
317,331,Honda Jazz 1.2,Kochi,2016,28503,Petrol,Automatic,First,19.0,1199,88.7,5.0,6.86,Honda
318,332,Maruti Swift VDI,Hyderabad,2015,76496,Diesel,Manual,First,25.2,1248,74,5.0,6.15,Maruti
319,333,Hyundai i20 Asta,Pune,2011,79152,Petrol,Manual,Second,18.5,1197,82.85,5.0,3.3,Hyundai
320,334,Volkswagen Polo Petrol,Kolkata,2011,32000,Petrol,Manual,First,16.47,1198,73.9,5.0,2.55,Volkswagen
321,335,Maruti Alto LXi,Ahmedabad,2009,35000,Petrol,Manual,First,19.7,796,46.3,5.0,1.5,Maruti
322,336,Toyota Corolla H4,Chennai,2004,105000,Petrol,Automatic,Second,11.3,1794,125,5.0,2.5,Toyota
323,337,Maruti Alto LXi,Chennai,2006,56000,Petrol,Manual,Second,19.7,796,46.3,5.0,1.4,Maruti
324,338,Tata Manza ELAN,Pune,2012,73000,Diesel,Manual,First,21.12,1248,88.8,5.0,3.4,Tata
325,339,Maruti Alto LXi,Pune,2012,38000,Petrol,Manual,First,19.7,796,46.3,5.0,2.25,Maruti
326,340,Skoda Octavia Ambition,Kolkata,2013,775000,Diesel,Automatic,First,19.3,1968,141,5.0,7.5,Skoda
327,341,Toyota Corolla H4,Kolkata,2008,80000,Petrol,Automatic,First,11.3,1794,125,5.0,2.8,Toyota
328,342,Hyundai i20 Asta,Coimbatore,2016,24973,Petrol,Manual,First,18.6,1197,81.83,5.0,7.66,Hyundai
329,343,Maruti Vitara Brezza,Chennai,2016,45000,Diesel,Manual,First,24.3,1248,88.5,5.0,7.15,Maruti
330,344,Honda City 1.5,Delhi,2010,87430,Petrol,Manual,First,17.0,1497,118,5.0,3.5,Honda
331,345,Tata Indica Vista,Hyderabad,2014,133944,Diesel,Manual,Second,18.0,1248,75,5.0,3.5,Tata
332,346,Honda Amaze S,Kolkata,2013,57000,Diesel,Manual,First,25.8,1498,98.6,5.0,3.45,Honda
333,347,Hyundai EON D,Coimbatore,2016,27904,Petrol,Manual,First,21.1,814,55.2,5.0,3.55,Hyundai
334,348,BMW 3 Series,Kochi,2015,30717,Diesel,Automatic,Second,21.76,1995,190,5.0,25.99,BMW
335,349,Hyundai Verna 1.6,Bangalore,2012,80000,Diesel,Manual,First,22.32,1582,126.32,5.0,5.25,Hyundai
336,350,Tata Manza Club,Ahmedabad,2013,47304,Diesel,Manual,First,21.02,1248,88.8,5.0,2.9,Tata
337,351,Skoda Octavia RS,Jaipur,2005,100000,Petrol,Automatic,First,14.45,1984,227,5.0,2.05,Skoda
338,352,Maruti Alto K10,Pune,2017,30000,Petrol,Manual,First,24.07,998,67.1,5.0,3.75,Maruti
339,353,Ford Ecosport 1.5,Mumbai,2014,68000,Diesel,Manual,First,22.7,1498,89.84,5.0,6.75,Ford
340,354,Chevrolet Spark 1.0,Kolkata,2011,21000,Petrol,Manual,Second,18.0,995,62,5.0,0.95,Chevrolet
341,355,Jaguar XF 2.0,Hyderabad,2017,21000,Diesel,Automatic,First,19.33,1999,177,5.0,52.0,Jaguar
342,356,Honda CR-V RVi,Jaipur,2007,119000,Petrol,Manual,Third,13.1,1997,141.1,5.0,3.91,Honda
343,357,Skoda Superb L&K,Kochi,2019,13747,Petrol,Automatic,First,14.67,1798,177.46,5.0,27.3,Skoda
344,358,Hyundai i10 Magna,Chennai,2009,620000,Petrol,Manual,First,20.36,1197,78.9,5.0,2.7,Hyundai
345,359,Maruti Swift LDI,Delhi,2013,70000,Diesel,Manual,First,22.9,1248,74,5.0,3.5,Maruti
346,360,Maruti Swift Dzire,Mumbai,2016,18000,Petrol,Automatic,First,18.5,1197,83.14,5.0,6.2,Maruti
347,361,Nissan Micra Diesel,Chennai,2011,83000,Diesel,Manual,First,23.08,1461,63.1,5.0,2.75,Nissan
348,362,Maruti Swift Dzire,Mumbai,2015,130000,Diesel,Manual,First,23.4,1248,74,5.0,3.25,Maruti
349,363,Ford Fiesta Classic,Pune,2012,63400,Diesel,Manual,First,17.8,1399,67,5.0,3.25,Ford
350,364,Maruti Zen LX,Kolkata,2003,65000,Petrol,Manual,First,17.3,993,60,5.0,0.65,Maruti
351,365,Mini Clubman Cooper,Pune,2017,8350,Petrol,Manual,First,13.8,1998,192,5.0,35.0,Mini
352,366,Toyota Etios GD,Kolkata,2014,45000,Diesel,Manual,First,23.59,1364,67.05,5.0,3.25,Toyota
353,367,Maruti Alto 800,Kolkata,2018,26200,Petrol,Manual,First,24.7,796,47.3,5.0,2.9,Maruti
354,368,Maruti Alto VXi,Bangalore,2011,11000,Petrol,Manual,Third,18.9,796,47,5.0,2.9,Maruti
355,369,BMW X5 3.0d,Bangalore,2009,90000,Diesel,Automatic,Second,11.0,2993,235,5.0,17.75,BMW
356,370,Nissan Teana XV,Mumbai,2015,74000,Petrol,Automatic,Second,11.07,2496,179.5,5.0,8.25,Nissan
357,371,Hyundai Grand i10,Coimbatore,2015,37081,Petrol,Automatic,First,18.9,1197,82,5.0,5.77,Hyundai
358,372,Maruti Vitara Brezza,Hyderabad,2017,39000,Diesel,Manual,First,24.3,1248,88.5,5.0,9.49,Maruti
359,373,Audi Q7 3.0,Mumbai,2008,99000,Diesel,Automatic,Third,12.07,2967,241.4,7.0,12.95,Audi
360,374,Mercedes-Benz GLA Class,Chennai,2015,38000,Diesel,Automatic,First,17.9,2143,136,5.0,20.0,Mercedes-Benz
361,375,Maruti 800 AC,Chennai,2007,72000,Petrol,Manual,Third,16.1,796,37,4.0,1.0,Maruti
362,376,Renault Duster 85PS,Chennai,2015,93000,Diesel,Manual,Second,20.45,1461,83.8,5.0,7.1,Renault
363,377,Toyota Corolla Altis,Mumbai,2017,5900,Diesel,Manual,First,21.43,1364,87.2,5.0,16.5,Toyota
364,378,Mercedes-Benz New C-Class,Chennai,2014,25000,Diesel,Manual,First,15.8,2148,170,5.0,26.0,Mercedes-Benz
365,379,Maruti Ritz VDi,Hyderabad,2010,68000,Diesel,Manual,Second,21.1,1248,73.9,5.0,3.2,Maruti
366,380,Honda BRV i-VTEC,Kochi,2017,35676,Petrol,Automatic,First,16.0,1497,117.3,7.0,9.48,Honda
367,381,Hyundai Xcent 1.1,Kochi,2015,74310,Diesel,Manual,First,24.4,1120,71,5.0,4.0,Hyundai
368,382,Mercedes-Benz E-Class 2009-2013,Jaipur,2014,59364,Diesel,Automatic,First,14.21,2143,203,5.0,26.5,Mercedes-Benz
369,383,Mercedes-Benz B Class,Kochi,2014,41380,Petrol,Automatic,Second,14.8,1595,120.7,5.0,11.77,Mercedes-Benz
370,384,Mercedes-Benz E-Class 2015-2017,Bangalore,2017,33900,Diesel,Automatic,First,15.0,2143,204,5.0,37.0,Mercedes-Benz
371,385,Honda City i,Mumbai,2016,28000,Petrol,Manual,First,17.8,1497,117.3,5.0,8.75,Honda
372,387,Honda City 1.5,Chennai,2011,93982,Petrol,Manual,First,17.0,1497,118,5.0,3.75,Honda
373,388,Hyundai Verna Transform,Pune,2010,95000,Petrol,Manual,First,16.2,1599,103.2,5.0,2.5,Hyundai
374,389,Jaguar XE Portfolio,Mumbai,2017,9000,Petrol,Automatic,First,13.5,1999,246.74,5.0,34.5,Jaguar
375,390,Honda Amaze S,Delhi,2015,52516,Petrol,Manual,First,18.0,1198,86.7,5.0,4.65,Honda
376,391,Mini Cooper Convertible,Bangalore,2015,20000,Petrol,Automatic,First,18.86,1598,122,4.0,32.0,Mini
377,392,Mercedes-Benz S Class,Coimbatore,2017,56451,Diesel,Automatic,First,13.5,2987,282,5.0,62.81,Mercedes-Benz
378,393,Hyundai EON Magna,Chennai,2014,37000,Petrol,Manual,First,21.1,814,55.2,5.0,3.25,Hyundai
379,394,Maruti Wagon R,Kolkata,2014,17400,Petrol,Manual,First,20.51,998,67.04,5.0,3.1,Maruti
380,395,Maruti Ritz LDi,Coimbatore,2011,90207,Diesel,Manual,First,21.1,1248,73.9,5.0,3.91,Maruti
381,396,BMW 3 Series,Chennai,2011,89616,Diesel,Automatic,First,16.07,1995,181,5.0,11.0,BMW
382,397,Tata Xenon XT,Pune,2014,85000,Diesel,Manual,First,13.49,2179,138.03,5.0,3.5,Tata
383,398,Audi A3 35,Chennai,2014,79271,Diesel,Automatic,First,20.38,1968,143,5.0,16.5,Audi
384,399,Land Rover Range,Hyderabad,2012,56000,Diesel,Automatic,First,12.7,2179,187.7,5.0,30.0,Land
385,400,Mercedes-Benz GL-Class 2007,Pune,2010,85001,Diesel,Automatic,Second,12.0,2987,224,7.0,28.0,Mercedes-Benz
386,401,Mitsubishi Pajero Sport,Hyderabad,2018,12000,Diesel,Automatic,First,13.5,2477,175.56,7.0,28.0,Mitsubishi
387,402,Maruti Alto LX,Jaipur,2010,125000,Petrol,Manual,First,19.7,796,46.3,5.0,0.92,Maruti
388,403,Maruti Wagon R,Pune,2013,53000,Petrol,Manual,First,14.0,1061,64,5.0,2.75,Maruti
389,404,Land Rover Range,Coimbatore,2017,34990,Diesel,Automatic,First,12.7,2179,187.7,5.0,53.83,Land
390,405,Hyundai Verna 1.6,Pune,2011,49768,Petrol,Manual,Second,17.01,1591,121.3,5.0,4.95,Hyundai
391,406,BMW 5 Series,Hyderabad,2013,56000,Diesel,Automatic,First,16.73,2993,218,5.0,33.5,BMW
392,407,Jaguar XF Diesel,Bangalore,2013,75000,Diesel,Automatic,First,14.74,2993,270.9,5.0,27.95,Jaguar
393,408,Skoda Superb Elegance,Hyderabad,2010,57000,Petrol,Automatic,First,13.7,1798,157.75,5.0,7.25,Skoda
394,409,Audi Q3 35,Kochi,2017,37542,Diesel,Automatic,First,15.73,1968,174.33,5.0,25.71,Audi
395,410,Land Rover Range,Coimbatore,2014,95649,Diesel,Automatic,First,12.7,2179,187.7,5.0,29.67,Land
396,411,Mercedes-Benz New C-Class,Jaipur,2013,35299,Diesel,Automatic,First,14.84,2143,170,5.0,19.0,Mercedes-Benz
397,412,Mahindra Scorpio S10,Kochi,2017,28464,Diesel,Manual,First,15.4,2179,120,7.0,13.05,Mahindra
398,413,BMW 3 Series,Mumbai,2015,41000,Diesel,Automatic,First,21.76,1995,190,5.0,25.5,BMW
399,414,Honda BR-V i-VTEC,Pune,2017,9000,Petrol,Manual,First,15.4,1497,117.3,7.0,8.5,Honda
400,415,Volvo S80 2006-2013,Chennai,2010,92098,Diesel,Automatic,Second,16.0,2400,215,5.0,7.25,Volvo
401,416,Hyundai Accent GLE,Pune,2005,5834,Petrol,Manual,First,13.2,1495,94,5.0,0.8,Hyundai
402,417,Hyundai i20 Active,Jaipur,2017,40250,Petrol,Manual,First,17.19,1197,81.86,5.0,6.9,Hyundai
403,418,Mercedes-Benz GLC 43,Coimbatore,2018,22397,Petrol,Automatic,First,11.5,2996,367,5.0,70.99,Mercedes-Benz
404,419,Hyundai EON Magna,Kolkata,2015,20800,Petrol,Manual,Second,21.1,814,55.2,5.0,2.25,Hyundai
405,420,Hyundai Grand i10,Kochi,2018,40322,Petrol,Manual,First,18.9,1197,81.86,5.0,5.5,Hyundai
406,421,Honda City 1.5,Mumbai,2013,52576,Petrol,Manual,First,13.0,1493,100,5.0,4.35,Honda
407,422,Volkswagen Polo Petrol,Kolkata,2010,55000,Petrol,Manual,First,16.47,1198,73.9,5.0,2.25,Volkswagen
408,423,Audi A6 35,Mumbai,2016,47000,Petrol,Automatic,First,15.26,1798,187.74,5.0,24.5,Audi
409,425,Hyundai Creta 1.6,Coimbatore,2017,23163,Petrol,Manual,First,15.29,1591,121.3,5.0,12.03,Hyundai
410,426,Mercedes-Benz New C-Class,Mumbai,2011,50000,Petrol,Automatic,Second,11.74,1796,186,5.0,8.5,Mercedes-Benz
411,427,Mini Cooper Convertible,Mumbai,2014,11900,Petrol,Automatic,First,16.82,1998,189.08,4.0,28.5,Mini
412,429,Toyota Etios VD,Bangalore,2013,37000,Diesel,Manual,First,23.59,1364,67.04,5.0,5.75,Toyota
413,430,Honda Brio S,Delhi,2014,30000,Petrol,Manual,Second,19.4,1198,86.8,5.0,3.2,Honda
414,431,Maruti Baleno Alpha,Coimbatore,2018,12831,Petrol,Automatic,First,21.4,1197,83.1,5.0,9.89,Maruti
415,432,Skoda Laura Ambiente,Coimbatore,2012,143017,Diesel,Automatic,First,20.0,1968,138.1,5.0,6.58,Skoda
416,433,Hyundai EON Era,Kochi,2018,13102,Petrol,Manual,First,21.1,814,55.2,5.0,4.06,Hyundai
417,434,Renault Captur 1.5,Coimbatore,2019,24950,Diesel,Manual,First,20.37,1461,108.45,5.0,13.37,Renault
418,435,BMW 5 Series,Coimbatore,2011,57832,Diesel,Automatic,First,16.2,2993,258,5.0,25.82,BMW
419,436,Maruti Alto 800,Kochi,2016,34267,Petrol,Manual,First,22.74,796,47.3,5.0,3.74,Maruti
420,437,Volvo V40 D3,Bangalore,2015,33000,Diesel,Automatic,Second,16.8,1984,150,5.0,22.0,Volvo
421,438,Maruti Wagon R,Ahmedabad,2007,55100,Petrol,Manual,First,18.9,998,67.1,5.0,1.45,Maruti
422,439,Honda City ZX,Kolkata,2008,40000,Petrol,Manual,First,17.7,1497,78,5.0,2.0,Honda
423,441,Chevrolet Enjoy 1.4,Kolkata,2014,15000,Petrol,Manual,First,13.7,1399,98.79,8.0,3.75,Chevrolet
424,442,Mahindra Bolero ZLX,Coimbatore,2016,82756,Diesel,Manual,First,15.96,2523,62.1,7.0,7.7,Mahindra
425,444,Hyundai EON D,Hyderabad,2014,20600,Petrol,Manual,First,21.1,814,55.2,5.0,2.6,Hyundai
426,445,Hyundai Creta 1.6,Coimbatore,2017,29952,Petrol,Automatic,First,13.0,1591,121.3,5.0,13.77,Hyundai
427,446,Volkswagen Vento 1.6,Mumbai,2017,15000,Petrol,Manual,Second,16.09,1598,103.5,5.0,7.1,Volkswagen
428,447,Honda Civic 2006-2010,Pune,2008,61938,Petrol,Automatic,Second,12.9,1799,130,5.0,2.65,Honda
429,448,Tata Indica Vista,Hyderabad,2014,67000,Diesel,Manual,First,22.3,1248,74,5.0,2.5,Tata
430,449,Mahindra XUV500 W8,Kochi,2013,61672,Diesel,Manual,First,16.0,2179,140,7.0,7.53,Mahindra
431,450,Hyundai i20 1.2,Coimbatore,2017,26185,Petrol,Manual,First,18.6,1197,81.83,5.0,7.98,Hyundai
432,451,Audi Q5 30,Bangalore,2014,38000,Diesel,Automatic,Second,14.16,1968,174.3,5.0,39.0,Audi
433,452,Maruti Ritz VXi,Chennai,2011,67000,Petrol,Manual,Second,18.5,1197,85.80,5.0,2.25,Maruti
434,453,Mitsubishi Cedia Sports,Chennai,2010,66000,Petrol,Manual,Second,13.17,1999,114,5.0,3.85,Mitsubishi
435,454,Toyota Innova 2.5,Hyderabad,2015,80883,Diesel,Manual,First,12.8,2494,102,7.0,13.5,Toyota
436,455,Maruti Celerio LDi,Hyderabad,2016,80219,Diesel,Manual,First,27.62,793,47,5.0,3.5,Maruti
437,456,Maruti S-Cross Delta,Delhi,2018,12923,Diesel,Manual,First,25.1,1248,88.5,5.0,8.92,Maruti
438,457,Audi Q3 35,Coimbatore,2016,86642,Diesel,Automatic,First,15.17,1968,181,5.0,20.37,Audi
439,458,BMW 3 Series,Bangalore,2016,19235,Diesel,Automatic,First,21.76,1995,190,5.0,36.5,BMW
440,459,Audi Q7 4.2,Coimbatore,2016,51002,Diesel,Automatic,First,11.33,4134,335.2,7.0,48.91,Audi
441,460,Hyundai i20 2015-2017,Pune,2016,6800,Petrol,Manual,First,18.6,1197,81.83,5.0,7.2,Hyundai
442,461,Renault Duster 110PS,Hyderabad,2012,82749,Diesel,Manual,First,19.01,1461,108.45,5.0,5.99,Renault
443,462,Hyundai Xcent 1.1,Pune,2016,51000,Diesel,Manual,First,24.4,1120,71,5.0,5.25,Hyundai
444,463,Ford Ecosport 1.5,Delhi,2014,31465,Diesel,Manual,First,22.7,1498,89.84,5.0,6.5,Ford
445,464,Volkswagen Polo Petrol,Hyderabad,2013,76476,Petrol,Manual,First,16.47,1198,73.9,5.0,4.4,Volkswagen
